sn,server_model,msg_cnt,fault_hour,fault_minute,msg_1_cnt,msg_2_cnt,msg_3_cnt,msg_4_cnt,msg_hour_max,msg_hour_min,msg_hour_avg,msg_hour_median,msg_hour_mode,msg_minute_max,msg_minute_min,msg_minute_avg,msg_minute_median,msg_minute_mode,msg_log,fault_time
332a54c11206,103,5,19,59,0,0,2,0,12,11,11.8,12.0,12,59,0,17.0,9.0,0, memory #0x86 | memory device disabled | asserted. system boot initiated #0xe0 | initiated by warm reset | asserted.,2020-04-22 19:59:59
33383af56910,49,2,11,6,0,0,2,0,10,9,9.5,9.5,9,49,0,24.5,24.5,0, processor #0xe4 | configuration error | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-02-07 11:06:55
33498961eb5f,23,2,21,0,0,0,1,0,20,11,15.5,15.5,11,59,39,49.0,49.0,39, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2020-05-06 21:00:33
337250ccd0fc,51,1,1,34,0,0,1,0,1,1,1.0,1.0,1,34,34,34.0,34.0,34, memory #0xe2 | uncorrectable ecc | asserted.,2020-08-11 01:34:40
33757899a351,74,2,11,35,0,0,1,0,11,7,9.0,9.0,7,34,29,31.5,31.5,29, memory #0xe2 | correctable ecc | asserted.,2020-04-16 11:35:17
3394baa7e0cd,49,2,14,54,0,0,1,0,14,14,14.0,14.0,14,50,41,45.5,45.5,41, memory #0xe2 | correctable ecc | asserted.,2020-02-14 14:54:50
33b200516bd0,49,5,18,51,0,1,3,0,18,18,18.0,18.0,18,9,7,8.4,9.0,9, processor cpu_caterr | state asserted. memory #0xe2 | uncorrectable ecc | asserted. critical interrupt #0xe1 | bus uncorrectable error | asserted. processor cpu_caterr | state asserted | asserted.,2020-01-26 18:51:55
33bb3bc14984,35,3,4,1,0,0,3,0,3,2,2.3333333333333335,2.0,2,59,0,39.333333333333336,59.0,59, processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu1_status | ierr | asserted.,2020-09-07 04:01:54
33deb1acaa7d,25,1,18,16,0,0,1,0,17,17,17.0,17.0,17,14,14,14.0,14.0,14, processor cpu_caterr | state asserted | asserted.,2020-01-23 18:16:55
33e3787a284d,27,1,21,32,0,0,1,0,21,21,21.0,21.0,21,5,5,5.0,5.0,5, drive slot / bay disk24_stat | drive fault | asserted.,2020-10-22 21:32:55
33f6b4388380,74,3,10,35,0,0,1,0,10,9,9.333333333333334,9.0,9,55,2,30.0,33.0,2, system boot initiated #0xe0 | initiated by power up | asserted.,2020-05-30 10:35:54
3409657aea36,13,1,13,40,0,0,1,0,11,11,11.0,11.0,11,20,20,20.0,20.0,20, memory mem_chf0_status | correctable ecc | asserted.,2020-03-12 13:40:39
3458c37e03b4,68,2,6,59,0,0,2,0,6,6,6.0,6.0,6,53,49,51.0,51.0,49, system boot initiated #0xe0 | initiated by power up | asserted. memory #0xe2 | uncorrectable ecc | asserted.,2020-10-25 06:59:36
34a2296ea5cd,27,1,13,2,0,0,1,0,11,11,11.0,11.0,11,31,31,31.0,31.0,31, power supply ps2_status | failure detected | asserted.,2020-06-06 13:02:08
34b02a163f55,19,30,16,17,1,0,14,0,16,0,11.466666666666667,15.0,15,58,8,37.666666666666664,42.5,45, os boot #0xe9 | boot completed - device not specified | asserted. device in block list， cannot do this action. unknown #0x17 |  | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. power supply ps2_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. microcontroller #0x16 | transition to power off | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. power supply ps1_status | presence detected | asserted. microcontroller #0x16 | transition to running | asserted. memory #0xf9 | memory device disabled | asserted. microcontroller/coprocessor #0x16 | transition to power off | asserted. system event #0x10 | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-04-21 16:17:50
34cba483a865,59,23,5,14,0,0,1,0,4,3,3.652173913043478,4.0,4,57,45,52.91304347826087,54.0,51, memory #0xe2 | correctable ecc logging limit reached | asserted.,2020-08-07 05:14:57
34dfcf7577ba,23,1,15,44,0,0,1,0,15,15,15.0,15.0,15,43,43,43.0,43.0,43, memory cpu1d0_dimm_stat | correctable ecc | asserted.,2020-05-24 15:44:21
34fe63a61a3b,16,12,20,14,0,2,9,0,19,19,19.0,19.0,19,43,38,40.0,40.0,38, microcontroller/coprocessor bmc_boot_up | device enabled. microcontroller bmc_boot_up | device enabled | asserted. microcontroller/coprocessor #0x16 | transition to running. power supply ps1_status | presence detected | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. memory #0xf9 | memory device disabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps2_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,2020-01-17 20:14:18
34fe7ba639ca,35,15,16,24,0,0,15,0,15,15,15.0,15.0,15,30,18,21.4,20.0,18," management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu1_status | ierr | asserted. processor cpu1_status | ierr | deasserted. power supply ps1_status | ac out-of-range, but present | deasserted. power supply ps2_status | power supply ac lost | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. power supply ps2_status | power supply ac lost | deasserted. processor cpu0_status | ierr | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | ierr | deasserted. power supply ps1_status | power supply ac lost | asserted. power supply ps1_status | ac out-of-range, but present | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps1_status | power supply ac lost | deasserted.",2020-07-09 16:24:54
3504acef9db6,35,3,2,12,0,0,1,0,2,2,2.0,2.0,2,11,9,10.0,10.0,9, memory cpu1e0_dimm_stat | correctable ecc | asserted.,2020-09-10 02:12:12
351149d60155,92,8,14,6,0,0,8,0,13,13,13.0,13.0,13,41,36,37.5,36.5,36, drive slot / bay hdd39 | drive present | asserted. drive slot / bay hdd37 | drive present | asserted. drive slot hdd37 | drive present | deasserted. drive slot hdd39 | drive present | deasserted. drive slot / bay hdd37 | drive present | deasserted. drive slot hdd39 | drive present | asserted. drive slot / bay hdd39 | drive present | deasserted. drive slot hdd37 | drive present | asserted.,2020-07-03 14:06:54
3534315dd2fd,51,1,1,2,0,0,1,0,0,0,0.0,0.0,0,57,57,57.0,57.0,57, memory #0xe2 | correctable ecc | asserted.,2020-08-28 01:02:41
3559aa7ffaa5,92,2,11,15,0,0,2,0,7,7,7.0,7.0,7,9,9,9.0,9.0,9, unknown chassis_control |  | asserted. system boot initiated #0xb8 | initiated by warm reset | asserted.,2020-07-21 11:15:19
355f0c3c286a,35,1,9,12,0,0,1,0,1,1,1.0,1.0,1,10,10,10.0,10.0,10, memory cpu1a0_dimm_stat | correctable ecc | asserted.,2020-10-08 09:12:34
3582d7582392,35,2,12,25,0,0,1,0,12,4,8.0,8.0,4,23,11,17.0,17.0,11, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2020-04-06 12:25:26
35eb8e828e54,12,1,10,8,0,0,1,0,9,9,9.0,9.0,9,34,34,34.0,34.0,34, power supply ps2_status | failure detected () | asserted.,2020-01-08 10:08:30
35f40ebafa75,88,1,14,45,0,0,1,0,13,13,13.0,13.0,13,47,47,47.0,47.0,47, power supply psu2_status | power supply ac lost | deasserted.,2020-07-03 14:45:45
35f524733d80,13,4,13,21,0,0,4,0,13,13,13.0,13.0,13,17,5,13.0,15.0,5, memory mem_chf0_status | correctable ecc | asserted. system boot initiated system restart | system restart | asserted. memory mem_chf0_status | uncorrectable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted.,2020-05-16 13:21:16
35f524733d80,13,4,14,29,0,0,4,0,13,13,13.0,13.0,13,17,5,13.0,15.0,5, memory mem_chf0_status | correctable ecc | asserted. system boot initiated system restart | system restart | asserted. memory mem_chf0_status | uncorrectable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted.,2020-05-16 14:29:54
360bfdc43595,83,10,8,8,0,0,8,0,7,6,6.8,7.0,7,57,3,19.2,8.0,3, power unit pwr unit status | power off/down | deasserted. unknown cpu0 caterr |  | deasserted. unknown cpu0 caterr |  | asserted. system event #0xff | timestamp clock sync | asserted. power unit pwr unit status | power off/down | asserted. system boot initiated | initiated by power up | asserted. unknown cpu0 mcerr |  | asserted. unknown cpu0 mcerr |  | deasserted.,2020-10-29 08:08:54
361315871b36,23,4,7,55,0,0,4,0,7,7,7.0,7.0,7,47,43,44.5,44.0,43, memory cpu0a0_dimm_stat | uncorrectable ecc | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | asserted. memory cpu0a0_dimm_stat | uncorrectable ecc | asserted.,2020-02-10 07:55:55
3625203d9a67,31,6,22,22,0,0,3,0,21,18,19.0,18.0,18,43,2,33.833333333333336,39.5,43, memory cpu1_c0d0 | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-06-21 22:22:54
36350c33bca0,23,2,12,15,0,0,2,0,12,5,8.5,8.5,5,13,10,11.5,11.5,10, memory cpu1d0_dimm_stat | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-05-08 12:15:16
363d96377afa,51,2,23,44,0,0,1,0,23,23,23.0,23.0,23,43,41,42.0,42.0,41, memory #0xe2 | correctable ecc | asserted.,2020-09-04 23:44:51
3642196899c8,36,1,11,34,0,0,1,0,10,10,10.0,10.0,10,33,33,33.0,33.0,33, processor | configuration error | asserted.,2020-02-20 11:34:53
364746355573,35,3,10,9,0,0,2,0,9,9,9.0,9.0,9,47,46,46.666666666666664,47.0,47, processor cpu0_status | ierr | asserted. memory cpu0c0_dimm_stat | uncorrectable ecc | asserted.,2020-02-26 10:09:54
365f9647644b,13,1,13,54,0,0,1,0,8,8,8.0,8.0,8,7,7,7.0,7.0,7, memory mem_che0_status | correctable ecc | asserted.,2020-09-29 13:54:48
36658d9edc38,23,2,21,41,0,0,2,0,12,12,12.0,12.0,12,40,40,40.0,40.0,40, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted.,2020-07-13 21:41:55
3690540d85ec,16,1,17,13,0,0,1,0,16,16,16.0,16.0,16,13,13,13.0,13.0,13, processor #0xfa | configuration error | asserted.,2020-09-09 17:13:57
3697171792da,35,2,2,54,0,0,2,0,2,2,2.0,2.0,2,53,53,53.0,53.0,53, processor cpu1_status | configuration error | asserted. memory cpu1e0_dimm_stat | uncorrectable ecc | asserted.,2020-10-27 02:54:55
369dcd601126,13,1,20,41,0,0,1,0,19,19,19.0,19.0,19,23,23,23.0,23.0,23, memory mem_chc0_status | correctable ecc | asserted.,2020-03-23 20:41:20
36b5d6de31dc,66,4,21,13,0,0,4,0,21,21,21.0,21.0,21,6,0,3.0,3.0,0, unknown chassis_control |  | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. version change #0x8b | hardware change detected | asserted. memory #0xe2 | memory device disabled | asserted.,2020-01-24 21:13:53
36c15eb3d997,30,5,7,5,0,0,3,0,7,1,3.8,5.0,1,53,2,37.6,52.0,53, memory cpu0b1_dimm_stat | correctable ecc | asserted. memory cpu0d0_dimm_stat | correctable ecc | asserted. memory cpu1e0_dimm_stat | correctable ecc | asserted.,2020-11-13 07:05:24
36cc6f63f08a,25,2,21,55,0,0,1,0,21,20,20.5,20.5,20,38,20,29.0,29.0,20, memory #0xf9 | correctable ecc | asserted.,2020-03-23 21:55:11
36d656f8e6ff,92,4,19,40,0,0,1,0,19,19,19.0,19.0,19,14,13,13.25,13.0,13, memory #0x87 | correctable ecc | asserted.,2020-07-11 19:40:27
36f3a875fc56,35,11,23,15,0,0,11,0,22,22,22.0,22.0,22,14,6,9.0,10.0,10, system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | ierr | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | ierr | deasserted. management subsys health system_health | sensor access degraded or unavailable | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted. processor cpu1_status | configuration error | asserted. processor cpu1_status | configuration error | deasserted.,2020-06-17 23:15:54
3734ea7d9c30,95,10,3,56,0,0,1,0,3,3,3.0,3.0,3,52,16,35.3,35.5,16, memory memory_status | correctable ecc | asserted.,2020-09-12 03:56:35
3769dc29f48b,92,4,5,53,0,0,2,0,5,5,5.0,5.0,5,45,37,41.0,41.0,37, unknown chassis_control |  | asserted. system boot initiated #0xb8 | initiated by warm reset | asserted.,2020-08-27 05:53:54
37a1fb878da2,19,1,0,51,0,0,1,0,0,0,0.0,0.0,0,50,50,50.0,50.0,50, memory #0xf9 | correctable ecc | asserted.,2020-10-28 00:51:19
37aaa824524e,16,1,0,38,0,0,1,0,0,0,0.0,0.0,0,5,5,5.0,5.0,5, power supply ps1_status | failure detected | asserted.,2020-04-06 00:38:41
37ae1e57a0cd,35,2,21,55,0,0,1,0,21,14,17.5,17.5,14,37,36,36.5,36.5,36, memory cpu1d0_dimm_stat | correctable ecc | asserted.,2020-07-02 21:55:52
37af3931c76f,14,1,21,17,0,0,1,0,20,20,20.0,20.0,20,42,42,42.0,42.0,42, power supply psu1_supply | failure detected | asserted.,2020-05-28 21:17:44
37c9defc3438,36,6,12,18,0,0,6,0,11,11,11.0,11.0,11,17,16,16.333333333333332,16.0,16, processor cpu0_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. processor cpu0_status | ierr | asserted. power supply ps1_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. processor cpu1_status | ierr | asserted.,2020-04-16 12:18:56
37cdd3003885,69,1,15,10,0,0,1,0,13,13,13.0,13.0,13,27,27,27.0,27.0,27, processor cpu0_status | ierr | asserted.,2020-06-19 15:10:54
37db56abadc3,23,2,15,13,0,0,1,0,15,1,8.0,8.0,1,12,10,11.0,11.0,10, memory cpu0e0_dimm_stat | correctable ecc | asserted.,2020-05-29 15:13:23
37fe7c4e0fc7,66,1,18,40,0,0,1,0,18,18,18.0,18.0,18,6,6,6.0,6.0,6," power supply ps2_status | ac out-of-range, but present | asserted.",2020-07-03 18:40:35
380dab97aa33,27,1,12,38,0,0,1,0,12,12,12.0,12.0,12,10,10,10.0,10.0,10, drive slot / bay disk10_stat | drive fault | asserted.,2020-09-29 12:38:54
380f228b8b38,56,2,13,34,0,0,1,0,13,8,10.5,10.5,8,57,32,44.5,44.5,32, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2020-08-02 13:34:41
38288a632d6f,13,1,11,53,0,0,1,0,11,11,11.0,11.0,11,18,18,18.0,18.0,18, memory mem_chc0_status | correctable ecc | asserted.,2020-06-21 11:53:42
38414c19a443,16,2,20,55,0,0,1,0,20,8,14.0,14.0,8,55,53,54.0,54.0,53, memory #0xf9 | correctable ecc | asserted.,2020-05-06 20:55:59
3845fe1dbef9,35,1,0,7,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,,2020-10-26 00:07:54
384d0d859f42,13,9,22,1,0,0,9,0,21,20,20.88888888888889,21.0,21,58,52,54.22222222222222,54.0,52, system boot initiated system restart | system restart | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chb0_status | correctable ecc | deasserted. memory mem_chb0_status | correctable ecc | asserted. os critical stop os status | os graceful shutdown | asserted. memory mem_chb0_status | memory device disabled | asserted. system acpi power state power status | legacy on state | asserted. system acpi power state power status | legacy off state | asserted. os stop/shutdown os status | os graceful shutdown | asserted.,2020-10-14 22:01:45
38549c3f2af9,99,2,18,47,0,0,2,0,16,16,16.0,16.0,16,58,58,58.0,58.0,58, processor cpu_caterr |  | asserted. processor cpu_caterr | uncorrectable machine check exception | asserted.,2020-10-01 18:47:54
3859a44230d4,23,5,15,41,0,0,4,0,14,14,14.0,14.0,14,40,34,36.4,36.0,34, memory cpu0d1_dimm_stat | memory device disabled | asserted. processor cpu0_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | deasserted.,2020-08-31 15:41:54
3874828f8adb,13,1,8,38,0,0,1,0,2,2,2.0,2.0,2,49,49,49.0,49.0,49, memory mem_chd0_status | correctable ecc | asserted.,2020-01-05 08:38:25
389c337da3d9,53,2,5,11,0,0,2,0,4,4,4.0,4.0,4,41,41,41.0,41.0,41, drive slot / bay hdd_l_8_status | drive fault | asserted. drive slot / bay hdd_l_8_status | drive fault | deasserted.,2020-04-17 05:11:57
389d0e028283,67,4,21,39,0,0,1,0,11,11,11.0,11.0,11,42,10,26.25,26.5,10, memory #0xe2 | correctable ecc | asserted.,2020-01-12 21:39:12
38b7bfa63f10,16,1,4,12,0,0,1,0,3,3,3.0,3.0,3,36,36,36.0,36.0,36, power supply ps1_status | failure detected | asserted.,2020-03-25 04:12:20
38d485acae55,29,4,5,48,0,0,1,0,5,5,5.0,5.0,5,47,46,46.25,46.0,46, memory memory_status | correctable ecc | asserted.,2019-12-28 05:48:22
3908c441d660,26,10,21,41,0,0,5,0,19,19,19.0,19.0,19,48,46,47.0,47.0,46, processor cpu0_status | configuration error | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system event #0xfe | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller #0x16 | transition to running | asserted.,2020-08-11 21:41:54
39190d30427c,35,2,3,40,0,0,1,0,3,3,3.0,3.0,3,39,9,24.0,24.0,9, memory cpu1e1_dimm_stat | correctable ecc | asserted.,2020-07-01 03:40:28
391c3d1815dd,23,2,14,34,0,0,2,0,14,14,14.0,14.0,14,33,33,33.0,33.0,33, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted.,2020-09-16 14:34:44
39484dfff794,31,4,1,46,0,0,2,0,1,1,1.0,1.0,1,16,16,16.0,16.0,16, memory cpu1_c5d0 | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted.,2020-06-23 01:46:07
3968965cebbd,35,4,2,59,0,0,3,0,2,2,2.0,2.0,2,38,37,37.75,38.0,38, processor cpu1_status | configuration error | asserted. processor cpu1_status | configuration error | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-11-17 02:59:55
3993a7c365c0,16,1,6,43,0,0,1,0,6,6,6.0,6.0,6,43,43,43.0,43.0,43, oem record c1 | 000000 | 0600c0a80101.,2020-04-20 06:43:26
3997778c6ccd,16,5,9,48,0,0,4,0,9,9,9.0,9.0,9,42,40,41.2,41.0,41, os boot #0xe9 | boot completed - device not specified | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory #0xf9 | uncorrectable ecc | asserted.,2020-04-17 09:48:10
39a34786c3a0,35,4,13,32,0,0,4,0,12,12,12.0,12.0,12,27,26,26.75,27.0,27, processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | configuration error | asserted.,2020-01-24 13:32:54
39dd14512f7a,68,2,9,13,0,0,1,0,9,8,8.5,8.5,8,56,9,32.5,32.5,9, memory #0xe2 | correctable ecc | asserted.,2020-10-21 09:13:44
3a17ed89dee0,54,2,9,2,0,0,2,0,8,8,8.0,8.0,8,54,54,54.0,54.0,54, processor cpu0_status | configuration error | asserted. memory cpu0e1_dimm_stat | uncorrectable ecc | asserted.,2020-11-14 09:02:14
3a18cb35c7ce,15,2,5,43,0,0,2,0,5,5,5.0,5.0,5,14,14,14.0,14.0,14, system acpi power state acpi_pwr_status | s0/g0: working () | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | deasserted.,2020-04-13 05:43:54
