sn,fault_time,label
SERVER_14296,2020/6/23 6:58,2
SERVER_14297,2020/6/22 22:57,2
SERVER_14298,2020/4/21 16:46,2
SERVER_14299,2020/5/27 22:37,2
SERVER_143,2020/3/10 9:05,2
SERVER_1430,2020/4/9 17:35,3
SERVER_14300,2020/6/13 0:06,2
SERVER_14301,2020/10/29 14:49,2
SERVER_14304,2020/3/27 14:12,2
SERVER_14305,2020/5/27 10:47,2
SERVER_14306,2020/3/3 21:14,2
SERVER_14306,2020/3/12 13:11,2
SERVER_14307,2020/4/11 18:11,1
SERVER_14307,2020/4/23 9:55,2
SERVER_14308,2020/1/20 15:54,2
SERVER_1431,2020/4/20 19:43,1
SERVER_14314,2020/9/28 18:15,2
SERVER_14316,2020/2/15 10:16,2
SERVER_14316,2020/3/11 15:28,2
SERVER_14316,2020/11/10 17:02,2
SERVER_14317,2020/3/17 4:34,2
SERVER_14321,2020/8/13 21:01,3
SERVER_14324,2020/2/27 12:04,2
SERVER_14324,2020/6/19 7:21,2
SERVER_14326,2019/12/28 18:13,1
SERVER_14326,2020/1/8 16:51,1
SERVER_14327,2020/4/30 11:18,2
SERVER_14328,2020/3/12 13:48,2
SERVER_14329,2020/2/16 23:13,2
SERVER_14334,2020/6/16 13:38,0
SERVER_14335,2020/1/2 19:30,2
SERVER_14338,2020/10/7 22:09,3
SERVER_1434,2020/8/23 8:25,2
SERVER_14340,2020/2/6 1:44,2
SERVER_14342,2020/10/24 6:31,2
SERVER_14342,2020/11/20 15:32,2
SERVER_14342,2020/11/20 15:35,2
SERVER_14344,2020/3/8 10:13,2
SERVER_14344,2020/3/8 10:23,2
SERVER_14344,2020/3/10 10:13,2
SERVER_14346,2020/10/12 6:38,2
SERVER_14347,2020/6/19 14:55,2
SERVER_14347,2020/6/19 15:34,2
SERVER_14347,2020/6/25 11:56,2
SERVER_14348,2019/12/28 1:01,2
SERVER_14352,2020/9/30 7:29,3
SERVER_14352,2020/10/3 15:50,3
SERVER_14353,2020/5/12 6:22,2
SERVER_14353,2020/5/19 11:36,1
SERVER_14354,2020/10/6 8:57,2
SERVER_1436,2020/10/5 10:56,2
SERVER_1436,2020/10/12 10:34,2
SERVER_14360,2020/11/24 20:31,3
SERVER_14364,2020/2/10 11:57,2
SERVER_14365,2020/10/21 13:40,1
SERVER_14368,2020/7/18 0:05,3
SERVER_14369,2020/11/9 20:34,3
SERVER_1437,2020/8/14 21:07,2
SERVER_14371,2019/12/30 21:27,2
SERVER_14374,2020/9/5 22:59,3
SERVER_14376,2020/2/8 12:19,1
SERVER_14378,2020/7/11 9:25,2
SERVER_14378,2020/7/11 9:30,2
SERVER_14379,2020/5/13 17:47,3
SERVER_14380,2020/1/21 18:49,0
SERVER_14381,2020/6/17 11:41,2
SERVER_14382,2020/5/2 2:16,2
SERVER_14383,2020/9/2 6:26,2
SERVER_14384,2020/3/20 3:38,2
SERVER_14385,2020/2/20 3:32,2
SERVER_14387,2020/4/20 4:11,2
SERVER_14391,2020/6/20 1:52,2
SERVER_14391,2020/6/20 2:52,2
SERVER_14392,2020/2/26 12:18,2
SERVER_14395,2020/6/29 16:34,2
SERVER_14396,2020/2/29 17:07,2
SERVER_14397,2020/3/6 12:05,2
SERVER_14399,2020/3/6 16:45,2
SERVER_1440,2020/5/2 12:32,3
SERVER_14405,2020/10/3 1:52,0
SERVER_14406,2020/10/18 15:42,2
SERVER_14407,2020/5/26 7:49,2
SERVER_14408,2020/4/5 8:01,2
SERVER_14409,2020/1/5 18:37,2
SERVER_14411,2019/12/30 14:51,2
SERVER_14412,2020/5/14 5:01,2
SERVER_14412,2020/5/14 5:12,2
SERVER_14419,2020/7/2 18:23,3
SERVER_14420,2020/10/3 13:18,1
SERVER_14422,2020/1/23 14:35,3
SERVER_14423,2020/5/28 17:17,2
SERVER_14428,2020/1/21 18:52,2
SERVER_14429,2020/10/13 21:13,2
SERVER_14430,2020/2/14 11:27,1
SERVER_14432,2020/10/8 23:07,2
SERVER_14434,2020/10/31 18:10,3
SERVER_14435,2020/4/6 21:57,2
SERVER_14438,2020/2/22 20:41,2
SERVER_14439,2020/3/19 20:00,2
SERVER_14441,2020/5/13 8:17,2
SERVER_14441,2020/6/21 2:54,2
SERVER_14443,2020/11/6 18:58,3
SERVER_14445,2020/2/8 11:54,2
SERVER_14445,2020/4/5 22:49,2
SERVER_14447,2020/2/25 2:40,2
SERVER_14448,2020/9/11 17:52,2
SERVER_14449,2020/6/28 22:30,2
SERVER_14449,2020/7/4 13:37,2
SERVER_14449,2020/8/28 23:25,2
SERVER_14451,2020/7/6 6:33,2
SERVER_14452,2020/3/26 9:14,2
SERVER_14454,2020/1/31 22:42,2
SERVER_14454,2020/1/31 23:02,2
SERVER_14455,2020/8/30 6:10,2
SERVER_14455,2020/8/30 9:26,2
SERVER_14456,2020/3/1 15:11,2
SERVER_14457,2020/3/25 10:19,2
SERVER_14457,2020/3/25 11:19,2
SERVER_14457,2020/3/25 13:20,1
SERVER_1446,2020/7/8 3:30,2
SERVER_1446,2020/9/23 21:52,2
SERVER_14460,2020/3/31 6:08,2
SERVER_14463,2020/8/5 16:17,2
SERVER_14464,2020/3/12 9:13,2
SERVER_14464,2020/3/12 10:16,2
SERVER_14464,2020/3/12 12:18,2
SERVER_14466,2020/5/30 16:33,3
SERVER_14467,2020/8/7 15:23,2
SERVER_14469,2020/1/20 4:21,2
SERVER_14470,2020/3/12 1:13,2
SERVER_14472,2020/10/8 9:30,2
SERVER_14473,2020/3/1 12:18,1
SERVER_14474,2020/4/20 13:07,2
SERVER_14475,2020/3/21 7:08,2
SERVER_14476,2020/9/27 20:13,1
SERVER_14479,2020/5/27 8:51,2
SERVER_1448,2020/7/9 19:07,2
SERVER_14480,2020/1/21 5:14,2
SERVER_14481,2020/9/21 10:45,2
SERVER_14481,2020/10/10 18:29,2
SERVER_14481,2020/10/13 14:11,2
SERVER_14484,2020/5/17 17:50,2
SERVER_14485,2020/4/11 1:53,2
SERVER_14486,2020/8/3 19:05,1
SERVER_14488,2020/4/22 16:56,3
SERVER_14490,2020/2/16 11:50,2
SERVER_14492,2020/11/10 17:56,2
SERVER_14495,2020/3/27 14:02,2
SERVER_14496,2020/5/2 2:03,2
SERVER_14499,2020/5/24 6:16,2
SERVER_145,2020/11/4 20:45,2
SERVER_14501,2020/3/11 14:16,2
SERVER_14502,2020/9/11 15:25,2
SERVER_14504,2020/3/4 17:50,2
SERVER_14504,2020/6/15 14:20,2
SERVER_14505,2020/6/24 13:03,3
SERVER_14508,2020/6/19 2:50,2
SERVER_14508,2020/6/19 3:03,2
SERVER_14509,2020/8/5 12:35,2
SERVER_1451,2020/5/23 17:13,3
SERVER_14511,2020/10/24 16:12,3
SERVER_14513,2020/1/31 9:44,3
SERVER_14515,2020/1/22 22:57,2
SERVER_14517,2020/10/21 16:47,3
SERVER_14518,2020/10/17 17:20,2
SERVER_14519,2020/3/31 2:26,2
SERVER_1452,2020/8/26 11:08,1
SERVER_14521,2020/1/21 4:20,2
SERVER_14524,2020/7/25 19:47,3
SERVER_14526,2019/12/29 10:43,2
SERVER_14528,2020/7/16 8:51,1
SERVER_14529,2020/10/3 18:31,1
SERVER_1453,2020/1/11 21:10,1
SERVER_14530,2020/5/30 14:44,0
SERVER_14531,2020/3/23 14:22,2
SERVER_14535,2020/8/31 8:54,1
SERVER_14537,2020/4/10 14:33,1
SERVER_1454,2020/10/15 16:04,1
SERVER_14541,2020/9/15 21:05,2
SERVER_14543,2020/4/21 14:57,2
SERVER_14544,2020/3/12 12:06,2
SERVER_14545,2020/4/24 8:54,2
SERVER_14545,2020/10/26 20:27,2
SERVER_14549,2020/3/4 17:31,2
SERVER_14550,2020/7/15 5:00,3
SERVER_14553,2020/4/19 7:17,1
SERVER_14553,2020/9/5 4:01,2
SERVER_14556,2020/5/3 5:15,2
SERVER_14556,2020/5/3 11:18,2
SERVER_14556,2020/5/3 15:18,2
SERVER_14559,2020/3/3 10:15,2
SERVER_14559,2020/3/3 10:18,2
SERVER_1456,2020/4/14 20:34,2
SERVER_14562,2020/9/30 22:49,3
SERVER_14563,2020/5/14 8:54,2
SERVER_14565,2020/9/2 23:38,2
SERVER_14567,2020/1/30 19:53,2
SERVER_1457,2020/4/5 12:53,3
SERVER_1457,2020/7/20 10:23,3
SERVER_14570,2020/4/4 20:14,2
SERVER_14571,2020/10/15 23:26,2
SERVER_14572,2020/4/25 9:29,2
SERVER_14574,2020/3/19 16:56,2
SERVER_14575,2020/1/10 15:48,1
SERVER_14577,2020/2/1 1:12,2
SERVER_14578,2020/7/7 22:41,0
SERVER_14579,2020/3/23 10:36,2
SERVER_1458,2020/7/10 11:02,3
SERVER_14582,2020/9/11 13:44,1
SERVER_14582,2020/10/6 15:13,3
SERVER_14583,2020/1/15 10:19,3
SERVER_14584,2020/1/11 16:56,2
SERVER_14588,2020/8/26 0:25,2
SERVER_14588,2020/8/26 0:31,2
SERVER_1459,2020/2/15 10:47,3
SERVER_14590,2020/11/6 4:50,2
SERVER_14590,2020/11/6 5:22,2
SERVER_14592,2020/5/15 3:57,2
SERVER_14593,2020/1/28 6:50,2
SERVER_14595,2020/2/4 2:06,3
SERVER_14596,2020/3/2 22:13,2
SERVER_14597,2020/2/5 14:26,2
SERVER_14597,2020/2/5 14:32,2
SERVER_146,2020/6/15 3:48,2
SERVER_1460,2020/4/12 11:42,2
SERVER_14601,2020/2/2 22:27,1
SERVER_14603,2020/1/29 7:42,0
SERVER_14605,2020/6/15 6:21,2
SERVER_14606,2020/7/4 16:33,3
SERVER_14607,2020/3/4 16:54,2
SERVER_14609,2020/6/25 20:57,2
SERVER_1461,2020/8/7 22:53,2
SERVER_14610,2020/7/10 11:05,2
SERVER_14611,2020/7/11 0:38,2
SERVER_14612,2020/1/30 22:24,2
SERVER_14614,2020/1/19 0:42,2
SERVER_14615,2020/10/25 14:45,3
SERVER_14615,2020/10/27 13:35,2
SERVER_14616,2020/2/22 13:37,2
SERVER_14618,2020/5/19 20:23,2
SERVER_14618,2020/5/19 20:29,2
SERVER_14619,2020/6/7 17:04,2
SERVER_14621,2020/4/28 12:06,2
SERVER_14621,2020/4/28 12:17,2
SERVER_14622,2020/3/4 7:29,2
SERVER_14624,2020/9/3 6:22,1
SERVER_14628,2020/2/27 0:20,2
SERVER_14628,2020/2/27 1:53,1
SERVER_1463,2020/4/22 11:10,2
SERVER_14630,2020/9/12 22:53,3
SERVER_14633,2020/1/31 1:17,2
SERVER_14635,2020/4/7 17:46,2
SERVER_14636,2020/8/13 10:20,2
SERVER_14637,2020/1/20 16:22,2
SERVER_14638,2020/1/9 14:20,2
SERVER_14641,2020/5/28 12:38,3
SERVER_14642,2020/4/16 11:53,3
SERVER_14643,2020/2/11 3:44,2
SERVER_14644,2020/7/9 20:06,2
SERVER_14645,2020/2/22 9:08,2
SERVER_14645,2020/2/27 17:52,3
SERVER_14646,2020/9/24 16:39,2
SERVER_14646,2020/9/24 19:48,1
SERVER_14648,2020/10/20 19:34,2
SERVER_14649,2020/5/3 13:48,2
SERVER_1465,2020/4/11 17:23,2
SERVER_14650,2020/10/25 17:59,1
SERVER_14652,2020/2/16 17:47,3
SERVER_14654,2020/8/12 12:09,2
SERVER_14654,2020/8/12 12:25,2
SERVER_14656,2020/9/27 11:53,2
SERVER_14656,2020/9/27 11:58,2
SERVER_14657,2020/2/26 17:06,2
SERVER_14659,2020/1/17 12:47,2
SERVER_14660,2020/7/21 13:58,3
SERVER_14661,2020/10/30 9:17,2
SERVER_14661,2020/10/30 9:27,2
SERVER_14662,2020/7/15 3:21,2
SERVER_14662,2020/7/15 3:26,2
SERVER_14663,2020/5/6 3:57,2
SERVER_14663,2020/5/6 4:00,2
SERVER_14663,2020/5/6 4:04,2
SERVER_14665,2020/7/21 12:16,3
SERVER_14666,2020/5/18 20:18,2
SERVER_14668,2020/8/16 8:15,3
SERVER_14669,2020/5/15 4:55,3
SERVER_14671,2020/8/16 5:21,3
SERVER_14672,2020/1/6 9:33,2
SERVER_14673,2020/9/17 20:33,1
SERVER_14675,2020/10/18 3:03,3
SERVER_14676,2020/11/11 17:10,1
SERVER_14679,2020/4/9 19:03,3
SERVER_1468,2020/3/8 9:17,2
SERVER_14681,2020/5/20 19:03,3
SERVER_14684,2020/11/14 21:56,3
SERVER_14686,2020/11/24 13:58,2
SERVER_14687,2020/10/3 10:35,3
SERVER_14688,2020/7/22 16:23,3
SERVER_14688,2020/7/24 17:32,3
SERVER_14689,2020/1/1 22:06,2
SERVER_1469,2020/1/13 12:12,2
SERVER_14690,2020/8/30 22:37,2
SERVER_14691,2020/6/6 23:15,2
SERVER_14691,2020/6/6 23:20,2
SERVER_14692,2020/7/29 19:15,2
SERVER_14692,2020/8/5 17:30,2
SERVER_14694,2020/6/15 18:36,3
SERVER_14695,2020/4/8 20:10,2
SERVER_14695,2020/4/8 20:18,2
SERVER_14696,2020/8/17 17:33,2
SERVER_14696,2020/8/17 17:36,2
SERVER_14697,2020/6/28 0:41,1
SERVER_14699,2020/3/5 18:36,2
SERVER_14699,2020/3/5 18:42,2
SERVER_147,2020/6/22 7:14,2
SERVER_147,2020/6/24 18:12,2
SERVER_14701,2020/10/27 12:16,2
SERVER_14701,2020/10/27 12:44,2
SERVER_14702,2020/1/6 8:03,2
SERVER_14702,2020/1/6 8:09,2
SERVER_14703,2020/4/4 4:30,2
SERVER_14705,2020/7/11 8:11,2
SERVER_14705,2020/7/11 8:14,2
SERVER_14706,2020/2/21 16:57,2
SERVER_14706,2020/2/21 17:12,2
SERVER_14708,2020/6/23 11:02,3
SERVER_14709,2020/7/16 22:53,3
SERVER_1471,2020/8/12 18:13,1
SERVER_14710,2020/5/21 11:09,2
SERVER_14711,2020/11/2 16:46,3
SERVER_14715,2020/5/23 10:58,3
SERVER_14716,2020/11/19 17:47,3
SERVER_14717,2020/10/20 17:44,3
SERVER_14719,2020/3/1 3:14,2
SERVER_14719,2020/3/1 3:17,2
SERVER_14721,2020/8/6 22:34,2
SERVER_14721,2020/8/7 15:27,2
SERVER_14723,2020/3/31 23:03,2
SERVER_14724,2020/6/23 1:14,2
SERVER_14724,2020/6/25 6:51,2
SERVER_14725,2020/7/24 13:18,2
SERVER_14725,2020/7/24 13:21,2
SERVER_14728,2020/6/26 9:18,2
SERVER_14729,2020/4/10 23:56,2
SERVER_1473,2020/3/29 2:02,2
SERVER_14730,2020/7/5 18:11,2
SERVER_14734,2020/11/8 5:14,3
SERVER_14737,2020/1/31 7:14,3
SERVER_14738,2020/2/11 1:09,3
SERVER_14739,2020/5/28 6:35,2
SERVER_14739,2020/8/8 1:30,2
SERVER_14741,2020/3/25 14:04,2
SERVER_14742,2020/6/2 10:39,1
SERVER_14746,2020/11/7 13:20,2
SERVER_14748,2020/4/21 4:34,2
SERVER_14753,2020/1/7 6:46,1
SERVER_14759,2020/1/7 23:16,1
SERVER_14759,2020/1/14 20:41,1
SERVER_14759,2020/2/15 3:03,1
SERVER_1476,2020/9/12 6:35,2
SERVER_14765,2020/2/28 22:23,2
SERVER_14771,2020/1/1 11:41,1
SERVER_14774,2020/1/1 10:38,2
SERVER_14778,2020/7/22 3:58,3
SERVER_1478,2020/7/25 19:44,1
SERVER_1478,2020/7/30 5:43,1
SERVER_14780,2020/10/2 14:52,2
SERVER_14780,2020/10/15 12:33,3
SERVER_14781,2020/9/2 14:06,2
SERVER_14782,2020/2/4 3:45,2
SERVER_14782,2020/2/4 3:52,2
SERVER_14782,2020/2/4 4:45,1
SERVER_14783,2020/10/31 19:35,1
SERVER_14785,2020/5/30 0:48,3
SERVER_14786,2020/8/7 3:44,1
SERVER_14788,2020/6/4 12:27,3
SERVER_14789,2020/10/31 20:23,1
SERVER_14790,2020/2/23 20:42,1
SERVER_14793,2020/7/16 10:56,1
SERVER_14795,2020/2/27 2:41,1
SERVER_14797,2020/4/8 4:23,3
SERVER_14798,2019/12/30 10:44,3
SERVER_14799,2020/1/6 19:36,2
SERVER_148,2020/7/7 12:38,3
SERVER_14801,2020/5/8 7:28,2
SERVER_14803,2020/1/12 15:20,3
SERVER_14805,2020/1/12 15:05,3
SERVER_14806,2020/8/16 16:26,2
SERVER_14807,2020/7/8 21:56,3
SERVER_14809,2020/10/21 10:06,1
SERVER_14810,2020/10/31 20:21,1
SERVER_14811,2020/9/20 19:47,3
SERVER_14812,2020/9/4 12:00,3
SERVER_14814,2020/9/27 3:33,2
SERVER_14814,2020/9/27 10:50,2
SERVER_14815,2020/1/22 13:59,2
SERVER_14817,2020/8/31 18:36,1
SERVER_14819,2020/10/31 19:34,1
SERVER_14820,2020/11/11 18:17,2
SERVER_14820,2020/11/12 11:49,2
SERVER_14828,2020/3/27 15:17,3
SERVER_1483,2020/10/18 18:03,2
SERVER_14832,2020/8/2 7:02,2
SERVER_14834,2020/7/15 9:02,2
SERVER_14836,2020/9/12 14:29,2
SERVER_14837,2020/9/13 17:36,3
SERVER_14838,2020/10/21 21:12,3
SERVER_14840,2020/10/10 12:20,3
SERVER_14845,2020/1/28 8:17,2
SERVER_14846,2020/4/7 13:39,3
SERVER_14848,2020/1/5 16:18,1
SERVER_14849,2020/10/16 7:09,2
SERVER_1485,2020/2/25 3:38,3
SERVER_14851,2020/6/2 22:35,3
SERVER_14852,2020/8/6 18:12,3
SERVER_14853,2020/7/21 17:22,3
SERVER_14854,2020/7/17 1:25,3
SERVER_14855,2020/7/14 22:07,3
SERVER_14857,2020/7/15 16:31,3
SERVER_14858,2020/7/29 14:04,3
SERVER_14860,2020/7/17 19:26,3
SERVER_14861,2020/7/18 1:03,3
SERVER_14861,2020/9/12 19:25,3
SERVER_14862,2020/9/4 18:33,3
SERVER_14862,2020/9/8 9:45,3
SERVER_14863,2020/5/12 17:39,3
SERVER_14864,2020/7/28 19:06,3
SERVER_14865,2020/7/22 11:49,3
SERVER_14866,2020/7/25 16:37,3
SERVER_14867,2020/2/17 21:30,1
SERVER_14867,2020/2/18 18:40,3
SERVER_14867,2020/8/16 4:28,1
SERVER_14868,2020/1/21 17:04,3
SERVER_14869,2020/7/14 22:42,3
SERVER_1487,2020/2/26 8:09,3
SERVER_14870,2020/7/1 14:21,3
SERVER_14871,2020/8/6 16:21,3
SERVER_14872,2020/7/22 18:36,3
SERVER_14874,2020/8/13 12:48,3
SERVER_14875,2020/8/19 16:10,3
SERVER_14878,2020/7/17 12:52,3
SERVER_1488,2020/5/30 22:23,2
SERVER_14881,2020/4/19 13:32,3
SERVER_14883,2020/5/22 4:33,2
SERVER_14884,2020/11/2 16:47,3
SERVER_14885,2020/11/2 16:47,3
SERVER_14888,2020/8/5 16:53,3
SERVER_14889,2020/9/27 2:32,3
SERVER_1489,2020/6/9 2:29,2
SERVER_14892,2020/1/29 12:01,2
SERVER_14892,2020/10/6 14:30,3
SERVER_14895,2020/6/23 4:56,3
SERVER_149,2020/4/5 15:31,2
SERVER_1490,2020/1/12 20:21,2
SERVER_1490,2020/1/12 22:21,2
SERVER_1490,2020/1/13 0:34,2
SERVER_1490,2020/1/13 5:25,2
SERVER_1490,2020/1/13 13:22,2
SERVER_1490,2020/1/13 23:56,2
SERVER_14900,2020/9/24 19:45,0
SERVER_14901,2020/7/25 22:26,3
SERVER_1491,2020/1/16 20:41,1
SERVER_1491,2020/4/6 11:14,1
SERVER_14911,2020/3/19 18:11,3
SERVER_14914,2020/8/4 14:11,2
SERVER_14914,2020/8/4 14:26,2
SERVER_14918,2020/3/2 9:52,1
SERVER_1492,2020/6/1 10:12,1
SERVER_14920,2020/8/16 14:45,1
SERVER_14921,2020/3/18 23:05,2
SERVER_14926,2020/7/29 12:14,3
SERVER_14927,2020/1/12 15:39,3
SERVER_1493,2020/10/11 19:50,2
SERVER_1493,2020/10/14 16:54,3
SERVER_14930,2020/8/24 3:05,3
SERVER_14933,2020/9/11 17:42,1
SERVER_14934,2020/10/21 20:27,3
SERVER_14935,2019/12/30 7:30,2
SERVER_14936,2020/3/24 15:56,3
SERVER_14938,2020/9/20 13:54,3
SERVER_14939,2020/1/18 15:44,2
SERVER_1494,2020/2/15 13:20,2
SERVER_14940,2020/9/20 19:47,3
SERVER_14942,2020/8/8 4:44,2
SERVER_14942,2020/8/8 5:44,1
SERVER_14944,2020/7/12 4:24,1
SERVER_14946,2020/4/11 13:40,3
SERVER_14947,2020/1/12 15:36,3
SERVER_14948,2020/7/4 5:01,2
SERVER_14949,2020/1/17 20:53,3
SERVER_1495,2020/6/12 22:36,2
SERVER_14954,2020/9/20 20:25,0
SERVER_14956,2020/1/16 16:24,3
SERVER_14959,2020/8/27 11:59,3
SERVER_1496,2020/9/21 19:39,2
SERVER_14960,2020/3/3 8:18,3
SERVER_14960,2020/3/5 7:35,1
SERVER_14961,2020/2/27 22:02,3
SERVER_14963,2020/2/20 14:53,3
SERVER_14963,2020/8/28 20:56,1
SERVER_14965,2020/9/24 18:38,3
SERVER_14966,2020/2/27 21:59,3
SERVER_14968,2020/2/27 17:42,3
SERVER_1497,2020/3/9 16:45,2
SERVER_1497,2020/3/9 16:49,2
SERVER_1497,2020/3/10 11:44,1
SERVER_14973,2020/2/27 21:53,3
SERVER_14975,2020/2/27 22:02,3
SERVER_14976,2020/2/27 17:39,3
SERVER_14977,2020/2/27 22:12,3
SERVER_14977,2020/8/14 1:05,3
SERVER_14978,2020/8/29 20:35,3
SERVER_14979,2020/4/3 7:12,0
SERVER_1498,2020/4/16 19:43,1
SERVER_14980,2020/2/27 22:08,3
SERVER_14981,2020/1/9 16:56,3
SERVER_14982,2020/4/16 21:53,3
SERVER_14983,2020/2/27 22:08,3
SERVER_14984,2020/9/24 18:39,3
SERVER_14985,2020/8/29 18:38,3
SERVER_14985,2020/8/31 9:39,3
SERVER_14986,2020/2/4 23:59,2
SERVER_14990,2019/12/31 2:13,2
SERVER_14992,2020/1/5 0:20,2
SERVER_14997,2020/9/15 5:11,3
SERVER_15,2020/9/11 9:39,0
SERVER_15003,2020/7/9 6:53,3
SERVER_15003,2020/7/28 13:56,3
SERVER_15004,2020/6/11 14:28,1
SERVER_15004,2020/6/11 15:08,2
SERVER_15005,2020/10/1 7:51,1
SERVER_15006,2020/1/29 13:02,2
SERVER_15008,2020/5/5 19:40,2
SERVER_15008,2020/5/5 19:43,2
SERVER_15008,2020/5/29 13:24,2
SERVER_1501,2020/5/25 20:04,1
SERVER_15011,2020/2/21 17:58,2
SERVER_15012,2020/1/18 11:10,2
SERVER_15012,2020/1/18 11:18,2
SERVER_15012,2020/1/18 12:10,1
SERVER_15012,2020/7/13 5:17,2
SERVER_15012,2020/8/21 10:28,2
SERVER_15013,2020/3/2 5:58,2
SERVER_15013,2020/3/20 16:17,2
SERVER_15015,2020/11/3 21:42,2
SERVER_15016,2020/10/11 9:34,2
SERVER_15018,2020/7/11 4:23,2
SERVER_15019,2020/5/19 8:10,2
SERVER_1502,2020/2/22 11:15,2
SERVER_15021,2020/7/17 5:41,1
SERVER_15021,2020/7/26 14:40,1
SERVER_15022,2020/5/25 2:06,1
SERVER_15023,2020/6/22 20:10,2
SERVER_15023,2020/6/22 21:10,1
SERVER_15024,2020/2/12 12:05,1
SERVER_15025,2020/7/5 21:49,3
SERVER_15029,2020/8/4 14:35,3
SERVER_15030,2020/5/15 0:23,2
SERVER_15032,2020/1/22 22:04,3
SERVER_15033,2020/9/9 3:49,3
SERVER_15034,2020/2/17 0:30,2
SERVER_15038,2020/3/16 1:54,3
SERVER_15038,2020/7/15 4:15,2
SERVER_1504,2020/10/23 9:55,3
SERVER_15042,2020/9/6 9:06,1
SERVER_15043,2020/9/5 15:22,3
SERVER_1505,2020/5/29 5:19,2
SERVER_15051,2020/4/30 14:35,2
SERVER_15052,2020/2/1 9:42,2
SERVER_15053,2020/2/28 13:35,3
SERVER_15059,2020/11/8 15:14,3
SERVER_1506,2020/6/20 5:02,1
SERVER_1506,2020/7/9 16:54,3
SERVER_15061,2020/8/6 17:14,1
SERVER_15062,2020/3/17 5:12,0
SERVER_15065,2020/9/29 10:18,1
SERVER_15068,2020/10/4 13:47,2
SERVER_15071,2020/3/17 0:51,2
SERVER_15075,2020/4/10 13:23,1
SERVER_15075,2020/4/21 16:58,1
SERVER_15075,2020/11/12 18:08,1
SERVER_15077,2020/7/31 14:03,3
SERVER_15079,2020/7/24 13:53,1
SERVER_15080,2020/2/21 2:12,1
SERVER_15081,2020/4/19 19:18,1
SERVER_15085,2020/9/9 15:14,3
SERVER_15086,2020/9/13 13:22,1
SERVER_15087,2020/1/25 6:21,1
SERVER_15089,2020/6/3 1:54,3
SERVER_15089,2020/6/3 1:54,1
SERVER_1509,2020/3/16 18:40,2
SERVER_1509,2020/3/16 18:46,2
SERVER_1509,2020/3/16 19:45,2
SERVER_1509,2020/3/17 9:38,2
SERVER_15090,2020/1/22 6:07,2
SERVER_15092,2020/2/25 13:34,3
SERVER_15094,2020/7/5 17:44,3
SERVER_15096,2020/4/21 9:04,3
SERVER_15099,2020/6/10 0:27,2
SERVER_151,2020/7/14 14:47,2
SERVER_15100,2020/9/2 19:42,0
SERVER_15101,2020/11/17 22:33,1
SERVER_15104,2020/5/20 11:25,2
SERVER_15106,2020/8/14 13:50,3
SERVER_15107,2020/9/22 4:20,3
SERVER_15110,2020/1/3 16:45,2
SERVER_15112,2020/2/9 7:33,2
SERVER_15113,2020/6/17 1:46,2
SERVER_15113,2020/6/18 14:44,1
SERVER_15115,2020/1/27 9:47,2
SERVER_15116,2020/2/16 16:47,3
SERVER_15117,2020/8/4 11:53,1
SERVER_15119,2020/1/17 9:20,2
SERVER_1512,2020/7/6 5:15,2
SERVER_15121,2020/2/19 8:12,2
SERVER_15126,2020/8/10 10:34,2
SERVER_15126,2020/8/10 15:30,2
SERVER_15129,2020/3/19 19:15,1
SERVER_15129,2020/7/11 10:36,1
SERVER_1513,2020/1/19 20:06,2
SERVER_15130,2020/1/26 4:50,2
SERVER_15136,2020/5/15 16:17,2
SERVER_15137,2020/3/12 2:34,2
SERVER_15137,2020/3/12 2:48,2
SERVER_15138,2020/4/30 14:23,2
SERVER_15138,2020/4/30 14:26,2
SERVER_15139,2020/5/21 5:39,2
SERVER_15141,2020/4/4 15:32,2
SERVER_15141,2020/4/4 15:38,2
SERVER_15142,2020/4/10 5:11,2
SERVER_15142,2020/4/10 5:17,2
SERVER_15143,2020/1/5 22:41,1
SERVER_15145,2020/5/29 17:16,2
SERVER_15145,2020/6/20 21:18,3
SERVER_15148,2020/1/26 21:22,2
SERVER_15149,2020/3/10 11:20,1
SERVER_1515,2020/9/26 22:23,3
SERVER_15150,2020/6/30 14:00,2
SERVER_15150,2020/6/30 14:13,2
SERVER_15151,2020/5/19 23:05,1
SERVER_15153,2020/1/9 3:14,2
SERVER_15154,2020/8/6 21:47,3
SERVER_15155,2020/9/9 19:44,1
SERVER_15155,2020/9/17 10:46,2
SERVER_15157,2020/2/25 3:52,1
SERVER_15157,2020/5/6 2:21,3
SERVER_15158,2020/5/3 10:15,2
SERVER_1516,2020/9/4 21:06,2
SERVER_1516,2020/10/2 10:46,2
SERVER_1516,2020/10/2 12:43,1
SERVER_15161,2020/6/5 15:46,1
SERVER_15162,2020/3/29 19:33,2
SERVER_15162,2020/3/29 19:48,2
SERVER_15163,2020/10/5 20:59,2
SERVER_15165,2020/10/31 20:21,1
SERVER_15166,2020/10/15 16:49,2
SERVER_15167,2020/2/18 20:09,1
SERVER_15170,2020/6/3 11:32,3
SERVER_15171,2020/2/9 11:33,3
SERVER_15174,2020/2/29 9:04,2
SERVER_15174,2020/2/29 9:18,2
SERVER_15175,2020/10/21 20:29,3
SERVER_15180,2020/9/18 4:31,1
SERVER_15182,2020/6/2 7:12,3
SERVER_15183,2020/11/7 2:41,1
SERVER_15184,2020/6/5 13:35,2
